Time;msDelta;Acc_X;Acc_Y;Acc_Z;Gyro_X;Gyro_Y;Gyro_Z;Tilt_X;Tilt_Y;Tilt_Z;Mag_X;Mag_Y;Mag_Z;Head;Temp;Press;Alt;Lat;Lng;Speed;AltGPS;HeadGPS
49;1091;-0.4020;-0.2967;9.5364;0.8212;0.3940;-1.8532;-0.6272;-3.2010;103.9357;37.1544;29.1290;-48.4838;306.7036;22.3323;1023.1134;-9.1859;42.606903;-8.937314;35.7251;7.0000;1.8200
50;1091;-0.0827;-1.0693;9.7313;0.8434;-0.4383;-5.7429;-2.1593;-1.0931;99.6310;36.6194;29.5745;-48.8146;307.5412;22.3307;1023.1108;-9.1648;42.606998;-8.937309;37.0585;7.2000;4.0000
51;1160;0.0267;-0.9291;9.7446;1.8667;-0.4069;-4.9845;-3.4589;-0.9856;93.6420;35.6424;29.1119;-49.0430;307.8588;22.3302;1023.0983;-9.0613;42.607101;-8.937295;37.0585;7.7000;4.0000
52;1092;-0.0692;-1.2059;9.7430;-0.8600;0.0333;-6.5030;-5.2570;-0.8005;86.8979;33.1745;28.7516;-49.2861;309.5423;22.3300;1023.0820;-8.9270;42.607292;-8.937236;40.0217;7.4000;11.8700
53;1190;-0.0140;-1.2956;9.9870;0.9511;-0.1373;-6.2256;-6.2558;-1.0080;79.6371;29.4876;26.4062;-48.9023;310.4486;22.3288;1023.0934;-9.0215;42.607376;-8.937181;40.1328;6.7000;17.2300
54;1191;0.0048;-0.5268;9.8570;1.1190;-0.0712;-2.9958;-5.3027;-0.9489;73.8478;29.5308;26.0368;-48.6490;310.0027;22.3272;1023.0922;-9.0117;42.607456;-8.937112;40.0958;6.7000;22.6200
55;1091;-0.0622;0.0896;9.8431;0.0499;0.0555;-0.4827;-2.7596;-0.5893;71.8811;27.8727;24.6990;-49.2726;310.1594;22.3258;1023.0950;-9.0345;42.607536;-8.937029;41.0774;6.8000;28.0000
56;1191;0.0120;0.2620;9.7230;-0.2696;0.0458;0.2950;-0.6134;-0.2916;72.0369;29.4681;25.7114;-48.6058;309.7234;22.3248;1023.0952;-9.0359;42.607628;-8.936959;41.7070;6.7000;28.4600
57;1091;-0.3624;0.3228;9.7217;0.4051;-0.0222;0.3329;0.6427;0.5743;72.3814;28.6692;25.2095;-48.6266;309.9062;22.3256;1023.1024;-9.0962;42.607712;-8.936881;41.7070;6.1000;28.4600
58;1191;-0.6121;0.1866;9.7214;-0.9766;-0.2085;-0.1678;0.5731;1.4351;72.4452;27.9655;24.8482;-49.0503;310.2446;22.3267;1023.1282;-9.3094;42.607857;-8.936743;38.7068;5.9000;31.1100
59;1091;-0.6273;0.2754;9.7974;-0.0888;0.4328;-0.2719;1.2499;2.5773;72.1802;30.2268;26.5246;-48.7058;309.8846;22.3271;1023.1259;-9.2887;42.607922;-8.936661;37.7252;5.5000;34.7400
60;1191;-0.6476;0.2712;9.7900;-2.6296;-0.0051;-0.2543;1.0597;3.1618;71.9408;30.5397;26.9171;-49.0287;310.0100;22.3260;1023.1445;-9.4425;42.607994;-8.936580;38.0030;5.4000;36.2800
61;1170;-1.2238;0.2034;9.7717;-0.3153;0.3866;-0.1678;0.7274;4.3762;71.7151;30.0110;26.4619;-49.5852;310.0198;22.3266;1023.1598;-9.5687;42.608067;-8.936506;37.5215;5.4000;36.4700
62;1190;-1.5528;0.1719;9.7135;0.2899;-0.0254;-0.1780;0.8336;6.2265;71.5036;27.4398;24.6132;-49.3392;310.5128;22.3248;1023.1857;-9.7821;42.608124;-8.936440;35.8732;5.1000;36.3300
63;1191;-1.7546;0.2420;9.7697;-0.9359;0.2289;0.3611;0.9297;8.0273;71.5613;28.3998;25.5265;-50.6898;310.5721;22.3243;1023.2079;-9.9659;42.608185;-8.936378;34.1694;4.8000;36.2300
64;1191;-1.8650;0.1487;9.8271;-0.0407;0.0356;0.3153;1.0309;9.3196;72.1005;28.8280;25.8144;-49.6984;310.4567;22.3251;1023.2358;-10.1956;42.608311;-8.936285;30.5765;4.9000;32.3500
65;1091;-0.7648;0.1470;9.7883;0.1554;-0.3107;0.2497;1.0502;8.8740;72.3380;28.3886;25.7453;-49.6482;310.8347;22.3232;1023.2327;-10.1705;42.608353;-8.936246;27.7430;5.0000;32.6100
66;1091;-0.3493;0.0648;9.8287;0.6825;-0.0333;-0.1443;0.9738;5.7838;72.4643;28.4443;25.6350;-49.4074;310.6406;22.3216;1023.2307;-10.1535;42.608379;-8.936218;24.4834;5.2000;32.3400
67;1091;0.7556;0.1235;9.8100;-0.0610;-0.4550;0.1831;1.0287;2.4554;72.4024;28.7677;25.6715;-49.8806;310.3597;22.3222;1023.2328;-10.1712;42.608395;-8.936201;20.6498;5.4000;31.9000
68;1191;0.9136;0.1392;9.8012;-0.1577;0.0000;0.2747;0.9746;-1.6649;72.8151;28.5884;25.7772;-49.9109;310.6343;22.3206;1023.2214;-10.0771;42.608410;-8.936182;18.0570;5.6000;31.6800
