Time;msDelta;Acc_X;Acc_Y;Acc_Z;Gyro_X;Gyro_Y;Gyro_Z;Tilt_X;Tilt_Y;Tilt_Z;Mag_X;Mag_Y;Mag_Z;Head;Temp;Press;Alt;Lat;Lng;Speed;AltGPS;HeadGPS
23;1064;-0.2575;-0.2610;9.8039;-0.0444;-0.0333;0.0000;-1.5785;1.4552;141.1953;44.9681;27.0501;-52.0543;299.6451;22.5233;1023.0099;-8.3328;42.605808;-8.937193;1.6668;2.0000;0.0000
24;1191;-0.2492;-0.2436;9.8068;-0.0814;-0.0305;0.0000;-1.5761;1.4479;141.2000;44.7292;26.9942;-51.8790;299.7274;22.5253;1023.0012;-8.2612;42.605804;-8.937181;1.8890;1.6000;0.0000
25;1091;-0.2514;-0.2845;9.8183;-0.0111;0.0333;0.0000;-1.6040;1.4422;141.2018;44.6222;27.2591;-51.9963;300.0374;22.5266;1022.9968;-8.2246;42.605808;-8.937181;0.5556;1.3000;0.0000
26;1191;-0.2588;-0.2716;9.8211;0.1628;-0.0203;0.0051;-1.5179;1.4955;141.1555;44.2818;27.6996;-51.9710;300.6438;22.5286;1023.0121;-8.3513;42.605808;-8.937178;0.6852;1.3000;0.0000
27;1091;-0.2636;-0.3115;9.8531;0.2441;-0.0610;3.9673;-1.6035;1.5396;141.8055;44.7222;28.1906;-50.8899;300.8408;22.5325;1023.0222;-8.4336;42.605820;-8.937171;1.5001;0.8000;0.0000
28;1217;-0.2971;-0.4020;9.7813;-0.6612;0.1017;0.0407;-2.4010;1.7848;144.9051;47.8132;29.7183;-45.6779;300.4540;22.5335;1023.0190;-8.4086;42.605820;-8.937172;0.8519;0.9000;0.0000
29;1164;-0.2612;-0.3876;9.7091;3.2501;-0.6714;-0.8443;-2.2115;1.5417;144.5087;48.0520;31.9720;-44.9560;302.2544;22.5349;1023.0285;-8.4862;42.605824;-8.937170;0.7778;1.2000;0.0000
30;1191;-0.2783;-0.3629;9.8072;-0.1984;0.0051;0.0000;-2.2577;1.5262;144.4922;48.0225;31.8855;-45.0727;302.1995;22.5343;1023.0205;-8.4203;42.605824;-8.937170;0.9816;0.9000;0.0000
31;1170;-0.2568;-0.4055;9.7876;-0.0305;-0.0305;0.0000;-2.3900;1.5427;144.4922;47.9547;32.0673;-45.3892;302.3874;22.5360;1023.0167;-8.3884;42.605816;-8.937178;1.0556;1.4000;0.0000
32;1190;-0.2724;-0.3972;9.8016;-0.0203;-0.0153;0.0000;-2.3918;1.5459;144.4922;47.9017;31.5954;-45.4393;302.0239;22.5349;1023.0222;-8.4340;42.605812;-8.937182;1.1482;2.0000;0.0000
33;1190;-0.2113;-0.4223;9.7613;-0.0458;0.5493;-0.0051;-2.3909;1.5591;144.4936;47.7333;26.0144;-49.0041;297.1664;22.5336;1023.0559;-8.7123;42.605812;-8.937185;0.7964;2.4000;0.0000
34;1190;-0.2664;-0.4047;9.8052;-0.0102;0.0102;0.0000;-2.3817;1.5656;144.4977;47.7852;24.0829;-51.0508;295.3637;22.5340;1023.0795;-8.9066;42.605808;-8.937189;0.9630;2.8000;0.0000
35;1217;-0.2656;-0.4163;9.7976;0.0305;0.0203;0.0000;-2.3763;1.5656;144.4977;47.8342;23.9029;-50.5473;295.1679;22.5343;1023.0447;-8.6201;42.605812;-8.937190;0.2593;3.5000;0.0000
36;1164;-0.2628;-0.4063;9.7996;0.0000;0.0000;0.0000;-2.3863;1.5605;144.4977;47.7957;23.7762;-50.4860;295.0648;22.5342;1023.0237;-8.4460;42.605812;-8.937194;0.1852;3.7000;0.0000
37;1191;-0.2636;-0.4083;9.8012;0.0000;0.0000;0.0000;-2.3946;1.5550;144.4977;47.7863;23.8716;-50.5982;295.1610;22.5350;1023.0223;-8.4353;42.605808;-8.937196;0.3334;4.4000;0.0000
38;1191;-0.2624;-0.4099;9.8012;0.0000;0.0000;0.0000;-2.3987;1.5546;144.4977;47.8335;23.7565;-50.8740;295.0275;22.5357;1023.0259;-8.4648;42.605812;-8.937196;0.1667;4.6000;0.0000
39;1091;-0.2645;-0.4102;9.8004;0.0000;0.0000;0.0000;-2.4005;1.5541;144.4977;47.8266;23.8234;-50.8724;295.0952;22.5354;1023.0203;-8.4186;42.605808;-8.937195;0.5000;4.3000;0.0000
40;1091;-0.2627;-0.4107;9.8017;0.0000;0.0000;0.0000;-2.4020;1.5496;144.4977;47.8562;23.9247;-50.6658;295.1782;22.5366;1023.0207;-8.4216;42.605808;-8.937195;0.5556;4.4000;0.0000
41;1170;-0.2636;-0.4095;9.7992;0.0000;0.0000;0.0000;-2.4060;1.5491;144.4977;47.8217;24.1065;-50.8415;295.3690;22.5376;1023.0137;-8.3643;42.605808;-8.937195;0.1482;4.4000;0.0000
42;1218;-0.2628;-0.4091;9.8004;0.0000;0.0000;0.0000;-2.4060;1.5491;144.4977;47.8471;23.9299;-50.8006;295.1879;22.5367;1023.0118;-8.3483;42.605808;-8.937197;0.2222;4.5000;0.0000
43;1164;-0.2636;-0.4091;9.8000;0.0000;0.0000;0.0000;-2.4092;1.5491;144.4977;47.7812;23.6680;-50.5206;294.9682;22.5374;1023.0136;-8.3636;42.605808;-8.937198;0.2408;5.1000;0.0000
44;1191;-0.2636;-0.4107;9.8012;0.0000;0.0000;0.0000;-2.4088;1.5491;144.4977;47.9134;23.7928;-50.4292;295.0244;22.5380;1023.0130;-8.3586;42.605812;-8.937199;0.0185;5.4000;0.0000
45;1191;-0.2636;-0.4115;9.8016;0.0000;0.0000;0.0000;-2.4115;1.5491;144.4977;48.1092;23.9158;-50.8123;295.0472;22.5376;1023.0119;-8.3492;42.605812;-8.937202;0.3889;6.0000;0.0000
46;1191;-0.2628;-0.4107;9.8012;0.0000;0.0000;0.0000;-2.4115;1.5491;144.4977;47.7514;23.9533;-50.6172;295.2561;22.5369;1023.0160;-8.3827;42.605812;-8.937203;0.1852;6.5000;0.0000
47;1191;-0.2616;-0.4111;9.8052;0.0610;0.0203;0.0000;-2.4078;1.5500;144.4977;47.4494;24.1185;-50.8440;295.5610;22.5380;1023.0052;-8.2936;42.605812;-8.937202;0.4815;6.5000;0.0000
48;1191;-0.2632;-0.4127;9.8028;-0.0000;0.0000;0.0000;-2.4042;1.5550;144.4977;47.5050;24.3079;-50.3752;295.7151;22.5370;1023.0094;-8.3291;42.605812;-8.937201;0.7778;7.2000;0.0000
49;1191;-0.2620;-0.4195;9.8016;0.0254;0.0102;0.0000;-2.4055;1.5564;144.4977;47.4339;24.2454;-50.6953;295.6899;22.5364;1023.0175;-8.3958;42.605812;-8.937200;0.9075;7.2000;0.0000
50;1190;-0.2644;-0.4135;9.8028;0.0559;0.0153;0.0000;-2.4019;1.5605;144.4977;47.4689;24.0330;-50.4081;295.4695;22.5356;1023.0240;-8.4487;42.605812;-8.937201;0.1852;7.4000;0.0000
51;1160;-0.2293;-0.4522;9.8299;0.5442;0.1373;0.0254;-2.3895;1.5669;144.5096;47.9545;23.8063;-51.0226;295.0182;22.5352;1023.0316;-8.5120;42.605812;-8.937199;0.4260;7.3000;0.0000
52;1191;-0.2628;-0.4031;9.8032;0.0051;0.0102;0.0000;-2.3927;1.5660;144.5142;47.8834;23.8021;-50.7342;295.0476;22.5356;1023.0281;-8.4827;42.605812;-8.937200;0.2963;7.9000;0.0000
53;1091;-0.2636;-0.4133;9.8013;0.0000;0.0000;0.0000;-2.3955;1.5621;144.5142;48.2346;23.9952;-51.3678;295.0688;22.5357;1023.0175;-8.3951;42.605816;-8.937201;0.2037;8.7000;0.0000
54;1091;-0.2619;-0.4137;9.8013;0.0000;0.0000;0.0000;-2.4080;1.5521;144.5142;47.8748;24.0337;-50.8559;295.2737;22.5356;1023.0248;-8.4561;42.605816;-8.937201;0.1296;9.9000;0.0000
55;1190;-0.2636;-0.4127;9.8004;0.0000;0.0000;0.0000;-2.4152;1.5477;144.5142;47.8671;23.8478;-50.8898;295.0995;22.5354;1023.0287;-8.4876;42.605820;-8.937201;0.1852;10.5000;0.0000
56;1091;-0.2641;-0.4120;9.8009;0.0000;0.0000;0.0000;-2.4185;1.5436;144.5142;47.8830;24.1459;-50.7424;295.3768;22.5358;1023.0250;-8.4574;42.605820;-8.937200;0.1111;10.7000;0.0000
57;1091;-0.2627;-0.4115;9.7974;0.0000;0.0000;0.0000;-2.4220;1.5436;144.5142;47.8283;23.5232;-50.9719;294.8062;22.5357;1023.0223;-8.4347;42.605824;-8.937200;0.1111;11.5000;0.0000
58;1190;-0.2640;-0.4119;9.7992;0.0000;0.0000;0.0000;-2.4225;1.5436;144.5142;47.8832;23.8568;-50.9255;295.1003;22.5347;1023.0297;-8.4963;42.605824;-8.937200;0.1296;11.7000;0.0000
59;1191;-0.2612;-0.4131;9.8000;0.0000;0.0000;0.0000;-2.4225;1.5436;144.5142;47.9162;23.8831;-50.8919;295.1100;22.5349;1023.0399;-8.5797;42.605824;-8.937200;0.1852;11.9000;0.0000
60;1191;-0.2604;-0.4143;9.7996;0.0000;0.0000;0.0000;-2.4225;1.5436;144.5142;47.8495;23.8504;-50.4816;295.1105;22.5329;1023.0309;-8.5060;42.605824;-8.937199;0.1852;12.2000;0.0000
61;1197;-0.2624;-0.4143;9.7992;0.0000;0.0000;0.0000;-2.4280;1.5427;144.5142;47.8503;23.9317;-50.8277;295.1879;22.5310;1023.0370;-8.5566;42.605824;-8.937201;0.1667;12.6000;0.0000
62;1164;-0.2616;-0.4139;9.8004;0.0000;0.0000;0.0000;-2.4280;1.5436;144.5142;47.8215;24.2621;-50.8484;295.5177;22.5323;1023.0389;-8.5723;42.605824;-8.937201;0.1852;13.0000;0.0000
63;1091;-0.2614;-0.4150;9.7991;0.0000;0.0000;0.0000;-2.4280;1.5411;144.5142;47.8236;24.0196;-50.7276;295.2849;22.5309;1023.0309;-8.5063;42.605827;-8.937201;0.2408;13.5000;0.0000
64;1191;-0.2628;-0.4143;9.8008;0.0000;0.0000;0.0000;-2.4280;1.5385;144.5142;47.8872;24.0440;-50.6604;295.2778;22.5295;1023.0340;-8.5318;42.605827;-8.937202;0.3519;13.9000;0.0000
65;1091;-0.2614;-0.4150;9.8017;0.0000;0.0000;0.0000;-2.4280;1.5381;144.5142;47.6764;23.9016;-50.3486;295.2422;22.5305;1023.0336;-8.5288;42.605827;-8.937206;0.0741;14.5000;0.0000
66;1092;-0.2614;-0.4150;9.8000;0.0000;0.0000;0.0000;-2.4280;1.5396;144.5142;47.8171;22.5408;-51.3995;293.8574;22.5297;1023.0389;-8.5730;42.605831;-8.937214;0.4260;14.9000;0.0000
67;1091;-0.2619;-0.4150;9.8000;0.0000;0.0000;0.0000;-2.4330;1.5391;144.5142;49.3595;23.0686;-51.4638;293.6605;22.5295;1023.0294;-8.4936;42.605831;-8.937217;0.3148;16.1000;0.0000
68;1190;-0.2616;-0.4131;9.7992;0.0000;0.0000;0.0000;-2.4330;1.5395;144.5142;48.3126;24.3487;-50.7422;295.3637;22.5289;1023.0329;-8.5224;42.605831;-8.937217;0.0185;16.5000;0.0000
69;1190;-0.2620;-0.4123;9.8016;0.0000;0.0000;0.0000;-2.4280;1.5408;144.5142;47.7842;24.2151;-51.1584;295.4908;22.5276;1023.0342;-8.5335;42.605831;-8.937222;0.2593;17.3000;0.0000
70;1190;-0.2620;-0.4135;9.8012;0.0000;0.0000;0.0000;-2.4294;1.5385;144.5142;47.9899;24.1489;-50.5703;295.3288;22.5271;1023.0424;-8.6001;42.605831;-8.937227;0.3334;18.0000;0.0000
71;1198;-0.2608;-0.4139;9.8016;0.0000;0.0000;0.0000;-2.4321;1.5381;144.5142;47.8426;24.0240;-50.8316;295.2801;22.5271;1023.0505;-8.6679;42.605831;-8.937226;0.2778;18.0000;0.0000
72;1164;-0.2624;-0.4151;9.8008;0.0000;0.0000;0.0000;-2.4335;1.5399;144.5142;47.7747;23.8730;-51.0527;295.1680;22.5278;1023.0528;-8.6869;42.605835;-8.937231;0.1111;18.2000;0.0000
73;1091;-0.2614;-0.4159;9.8017;0.0000;0.0000;0.0000;-2.4335;1.5381;144.5142;47.7942;23.8733;-51.0518;295.1589;22.5265;1023.0530;-8.6885;42.605835;-8.937234;0.2222;19.0000;0.0000
74;1191;-0.2608;-0.4159;9.8004;0.0000;0.0000;0.0000;-2.4335;1.5381;144.5142;47.7977;24.0634;-50.9816;295.3395;22.5234;1023.0396;-8.5777;42.605835;-8.937237;0.4630;19.4000;0.0000
75;1190;-0.2624;-0.4147;9.7988;0.0000;0.0000;0.0000;-2.4335;1.5381;144.5142;47.8535;23.9405;-50.8715;295.1949;22.5233;1023.0435;-8.6098;42.605835;-8.937239;0.4445;19.6000;0.0000
76;1091;-0.2632;-0.4141;9.7983;0.0000;0.0000;0.0000;-2.4335;1.5381;144.5142;47.8624;24.2593;-51.1206;295.4952;22.5210;1023.0455;-8.6269;42.605831;-8.937242;0.1482;19.8000;0.0000
77;1191;-0.2620;-0.4143;9.7996;0.0000;0.0000;0.0000;-2.4344;1.5381;144.5142;47.7503;23.9866;-51.4740;295.2894;22.5220;1023.0475;-8.6433;42.605835;-8.937244;0.2222;20.2000;0.0000
78;1191;-0.2624;-0.4147;9.7996;0.0000;0.0000;0.0000;-2.4390;1.5381;144.5142;47.9406;23.8772;-50.9593;295.0926;22.5211;1023.0427;-8.6038;42.605835;-8.937250;0.3704;20.1000;0.0000
79;1219;-0.2616;-0.4155;9.8028;0.0000;0.0000;0.0000;-2.4390;1.5381;144.5142;47.9113;23.7995;-51.2773;295.0317;22.5205;1023.0440;-8.6141;42.605835;-8.937251;0.0185;20.8000;0.0000
80;1064;-0.2619;-0.4150;9.8000;0.0000;0.0000;0.0000;-2.4390;1.5381;144.5142;47.9186;23.9600;-51.2240;295.1824;22.5197;1023.0468;-8.6370;42.605835;-8.937252;0.3148;20.9000;0.0000
81;1169;-0.2620;-0.4151;9.7988;0.0000;0.0000;0.0000;-2.4390;1.5381;144.5142;48.0529;24.0631;-51.1239;295.2167;22.5203;1023.0442;-8.6159;42.605831;-8.937256;0.3889;21.4000;0.0000
82;1091;-0.2627;-0.4167;9.7983;0.0000;0.0000;0.0000;-2.4390;1.5381;144.5142;47.9390;24.0053;-51.1247;295.2154;22.5196;1023.0424;-8.6011;42.605831;-8.937259;0.4445;21.7000;0.0000
83;1217;-0.2612;-0.4147;9.8012;0.0000;0.0000;0.0000;-2.4390;1.5395;144.5142;47.9501;24.1934;-51.0697;295.3903;22.5179;1023.0396;-8.5779;42.605831;-8.937262;0.2963;22.1000;0.0000
84;1164;-0.2620;-0.4147;9.8000;0.0000;0.0000;0.0000;-2.4390;1.5381;144.5142;47.9877;24.1545;-50.9409;295.3348;22.5166;1023.0333;-8.5258;42.605831;-8.937262;0.0741;22.3000;0.0000
85;1091;-0.2614;-0.4163;9.8009;0.0000;0.0000;0.0000;-2.4390;1.5381;144.5142;47.8787;23.9995;-50.9369;295.2394;22.5145;1023.0285;-8.4862;42.605831;-8.937263;0.2037;22.4000;0.0000
86;1190;-0.2600;-0.4151;9.8008;0.0000;0.0000;0.0000;-2.4390;1.5381;144.5142;47.9940;24.0969;-51.1417;295.2768;22.5152;1023.0244;-8.4521;42.605831;-8.937263;0.1852;22.5000;0.0000
87;1091;-0.2610;-0.4167;9.8009;0.0000;0.0000;0.0000;-2.4395;1.5361;144.5142;47.8861;23.9055;-51.2382;295.1459;22.5134;1023.0335;-8.5274;42.605831;-8.937265;0.0370;22.8000;0.0000
88;2638;-0.2620;-0.4151;9.8012;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;47.8198;23.9928;-50.8069;295.2612;22.3280;866.7963;1367.9651;42.605835;-8.937267;0.2222;22.9000;0.0000
89;1002;-0.2616;-0.4159;9.8004;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;47.8470;23.9517;-51.3631;295.2083;22.5117;1023.0378;-8.5630;42.605835;-8.937275;0.4260;23.9000;0.0000
90;1002;-0.2627;-0.4154;9.7996;0.0000;0.0000;0.0000;-2.4415;1.5381;144.5142;47.8585;23.8868;-50.9396;295.1413;22.5187;1023.0411;-8.5907;42.605835;-8.937278;0.3148;24.2000;0.0000
91;1002;-0.2616;-0.4163;9.8020;0.0000;0.0000;0.0000;-2.4390;1.5381;144.5142;47.8821;24.0499;-51.1190;295.2857;22.5187;1023.0356;-8.5453;42.605835;-8.937279;0.3148;24.3000;0.0000
92;1002;-0.2608;-0.4175;9.7992;0.0000;0.0000;0.0000;-2.4440;1.5376;144.5142;47.9753;24.0814;-51.2188;295.2706;22.5201;1023.0361;-8.5485;42.605835;-8.937282;0.4074;24.8000;0.0000
93;1002;-0.2620;-0.4163;9.8008;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;47.9567;23.9315;-51.0894;295.1369;22.5188;1023.0337;-8.5290;42.605835;-8.937283;0.2778;24.9000;0.0000
94;1002;-0.2616;-0.4159;9.8004;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;47.8936;23.9044;-51.0254;295.1411;22.5183;1023.0328;-8.5218;42.605839;-8.937286;0.3334;25.3000;0.0000
95;1002;-0.2610;-0.4159;9.8000;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;47.9749;23.8621;-51.2180;295.0620;22.5166;1023.0298;-8.4975;42.605839;-8.937289;0.5000;25.7000;0.0000
96;1002;-0.2624;-0.4151;9.8004;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;47.8998;23.8967;-51.0148;295.1306;22.5165;1023.0293;-8.4927;42.605839;-8.937290;0.4815;25.8000;0.0000
97;1002;-0.2636;-0.4167;9.8008;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;47.9480;23.9565;-51.2183;295.1647;22.5174;1023.0356;-8.5451;42.605839;-8.937293;0.4074;26.2000;0.0000
98;1002;-0.2612;-0.4175;9.7996;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;47.8088;23.9153;-51.1232;295.1922;22.5171;1023.0456;-8.6273;42.605839;-8.937294;0.0741;26.3000;0.0000
99;1002;-0.2606;-0.4154;9.8004;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;47.8633;23.9607;-50.9024;295.2092;22.5178;1023.0367;-8.5540;42.605839;-8.937294;0.1296;26.5000;0.0000
100;1002;-0.2612;-0.4171;9.8004;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;47.9328;24.1723;-51.0374;295.3783;22.5162;1023.0284;-8.4858;42.605839;-8.937295;0.5000;26.6000;0.0000
101;1002;-0.2604;-0.4163;9.8016;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;47.9554;24.0506;-51.0192;295.2512;22.5164;1023.0289;-8.4899;42.605839;-8.937296;0.5000;26.7000;0.0000
102;1159;-0.2628;-0.4167;9.8018;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;47.9537;24.1222;-51.1069;295.3206;22.5150;1023.0220;-8.4328;42.605839;-8.937296;0.1111;26.7000;0.0000
103;1218;-0.2608;-0.4175;9.7996;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;48.0636;23.9323;-51.0731;295.0868;22.5112;1023.0294;-8.4938;42.605839;-8.937293;0.1482;26.2000;0.0000
104;1063;-0.2601;-0.4176;9.8009;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;48.2581;24.2136;-51.2925;295.2620;22.5081;1023.0435;-8.6102;42.605839;-8.937291;0.2593;26.1000;0.0000
105;1091;-0.2614;-0.4163;9.8009;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;47.8225;24.2139;-51.2658;295.4698;22.5060;1023.0463;-8.6333;42.605839;-8.937292;0.5741;26.2000;0.0000
106;1191;-0.2620;-0.4155;9.7996;0.0000;0.0000;0.0000;-2.4445;1.5381;144.5142;48.0214;24.1856;-51.0294;295.3482;22.5031;1023.0479;-8.6460;42.605839;-8.937293;0.3889;26.3000;0.0000
107;1191;-0.2612;-0.4163;9.7988;0.0000;0.0000;0.0000;-2.4472;1.5381;144.5142;48.1161;24.1938;-51.1427;295.3107;22.5025;1023.0455;-8.6262;42.605843;-8.937293;0.1852;26.4000;0.0000
108;1190;-0.2612;-0.4171;9.7984;0.0000;0.0000;0.0000;-2.4481;1.5381;144.5142;48.0236;24.2612;-50.9996;295.4195;22.5006;1023.0500;-8.6634;42.605843;-8.937290;0.4445;26.0000;0.0000
109;1091;-0.2619;-0.4167;9.7991;0.0000;0.0000;0.0000;-2.4465;1.5381;144.5142;47.9599;24.0881;-51.2075;295.2845;22.4988;1023.0449;-8.6216;42.605843;-8.937289;0.3704;25.9000;0.0000
110;1191;-0.2628;-0.4171;9.7984;0.0000;0.0000;0.0000;-2.4500;1.5381;144.5142;48.0594;23.9771;-51.2196;295.1317;22.4981;1023.0352;-8.5422;42.605843;-8.937289;0.1296;25.9000;0.0000
111;1169;-0.2608;-0.4167;9.8016;0.0000;0.0000;0.0000;-2.4500;1.5381;144.5142;48.1737;24.1487;-51.0135;295.2406;22.4980;1023.0334;-8.5261;42.605843;-8.937287;0.0370;25.6000;0.0000
112;1218;-0.2616;-0.4171;9.8004;0.0000;0.0000;0.0000;-2.4500;1.5381;144.5142;48.1013;23.7862;-51.3455;294.9285;22.4964;1023.0294;-8.4930;42.605843;-8.937288;0.5371;25.7000;0.0000
113;1064;-0.2606;-0.4189;9.8009;0.0000;0.0000;0.0000;-2.4500;1.5381;144.5142;48.0597;24.1587;-51.2202;295.3045;22.4964;1023.0348;-8.5382;42.605843;-8.937286;0.1296;25.3000;19.0000
114;1191;-0.2612;-0.4179;9.8004;0.0000;0.0000;0.0000;-2.4500;1.5381;144.5142;48.0500;23.8234;-51.2110;294.9891;22.4954;1023.0441;-8.6149;42.605843;-8.937284;0.1111;25.0000;19.0000
115;1091;-0.2601;-0.4172;9.8000;0.0000;0.0000;0.0000;-2.4500;1.5381;144.5142;48.2050;23.7620;-51.5804;294.8571;22.4944;1023.0413;-8.5914;42.605843;-8.937284;0.3519;24.8000;19.0000
116;1091;-0.2606;-0.4185;9.7996;0.0000;0.0000;0.0000;-2.4500;1.5371;144.5142;48.1046;24.2530;-51.4305;295.3728;22.4950;1023.0380;-8.5653;42.605843;-8.937282;0.2963;24.7000;19.0000
