Time;msDelta;Acc_X;Acc_Y;Acc_Z;Gyro_X;Gyro_Y;Gyro_Z;Tilt_X;Tilt_Y;Tilt_Z;Mag_X;Mag_Y;Mag_Z;Head;Temp;Press;Alt;Lat;Lng;Speed;AltGPS;HeadGPS
638;1002;0.6045;-1.7406;10.0145;-2.9093;-0.9104;-6.3375;-8.2883;-4.5255;84.1676;23.8202;9.9265;-49.6415;291.1630;22.1576;979.1521;359.8433;42.622837;-8.968492;47.7446;403.1000;48.6300
639;1002;0.6584;-1.5500;9.8295;-0.8494;-0.2035;-3.6112;-10.0822;-5.0665;78.4941;24.0861;9.6206;-49.7641;290.3085;22.1629;979.0447;360.7619;42.622883;-8.968352;47.7631;403.6000;52.6900
640;1002;0.6356;-0.9540;9.6986;0.4161;-0.0777;-1.4537;-8.4495;-4.7496;75.4846;24.4985;9.6917;-49.5253;290.1204;22.1650;978.9280;361.7589;42.622917;-8.968204;46.9297;403.9000;57.5300
641;1002;0.6480;-0.6927;9.7406;0.8901;-0.0356;-0.3916;-6.1464;-4.3927;74.6654;23.5640;9.2373;-49.8220;289.9055;22.1656;978.8229;362.6576;42.622948;-8.968061;45.2999;404.0000;61.0400
642;1002;-0.2763;-0.5072;9.6608;-0.6002;0.8799;-0.6002;-4.2068;-2.3735;74.0131;24.6000;10.2990;-49.5470;291.3002;22.1646;978.7392;363.3730;42.622978;-8.967930;42.2812;404.3000;63.2100
643;1002;-0.3039;-0.1735;9.9747;0.6968;-0.5188;1.4496;-3.5243;0.1369;73.9870;24.6219;12.2981;-49.0775;294.9304;22.1652;978.6458;364.1711;42.623009;-8.967806;39.7624;404.4000;64.0800
644;1002;0.5677;0.9340;9.8361;0.6381;-0.4383;8.1288;-0.5069;-1.0382;79.4926;24.8374;14.6139;-49.4031;299.0895;22.1644;978.5205;365.2422;42.623058;-8.967690;39.4476;404.4000;62.7200
645;1002;0.6580;0.4829;9.6405;1.2817;0.6358;6.7393;2.7644;-2.4211;89.2374;27.6684;17.9377;-48.8590;301.5637;22.1643;978.4199;366.1032;42.623104;-8.967581;37.9290;404.7000;61.5200
646;1002;0.6496;-0.2911;9.7438;-0.7121;0.2950;1.7649;1.4388;-2.8995;93.6008;26.3138;17.2388;-48.8393;301.7757;22.1660;978.3220;366.9396;42.623165;-8.967483;36.9659;405.2000;58.5800
647;1002;0.6320;-0.7150;9.8044;-0.9410;-0.1882;0.4578;-1.0995;-3.4305;95.3430;25.5778;16.9746;-49.3111;302.1401;22.1644;978.2281;367.7426;42.623230;-8.967393;36.2066;405.4000;54.3400
648;1002;0.7078;-1.0279;9.7543;1.0487;0.3052;-1.1097;-4.3536;-3.8407;93.9875;26.2924;17.3346;-49.5884;301.9630;22.1644;978.1351;368.5380;42.623283;-8.967295;36.2436;405.6000;53.4600
649;1002;0.7034;-0.6420;9.9160;0.1780;-0.8240;0.8138;-3.6818;-4.1180;94.4650;26.6381;17.5437;-49.0075;301.9746;22.1651;978.0221;369.5047;42.623329;-8.967190;36.1140;405.8000;54.4400
650;1002;0.5722;-0.4510;9.8048;-1.2970;-0.1933;1.6276;-4.2705;-3.9459;95.3719;26.0396;17.4049;-49.1996;302.3548;22.1649;977.9556;370.0731;42.623386;-8.967085;36.6326;406.1000;54.2500
651;1159;0.6188;0.5665;9.6896;0.5399;-0.1268;7.3993;-2.3950;-3.6690;101.1283;26.5563;18.5153;-49.3193;303.4505;22.1647;977.8665;370.8354;42.623455;-8.966987;36.9474;406.9000;52.1300
652;1190;0.4917;0.5483;9.6134;-2.0854;0.4628;9.7198;-0.7988;-2.5516;112.2830;27.5929;22.1016;-49.2574;307.2617;22.1625;977.7796;371.5789;42.623520;-8.966905;35.9844;407.6000;49.2900
653;1190;0.5702;-0.0774;9.8506;0.3001;-0.5697;6.6274;0.3799;-2.9814;122.7713;32.2488;26.1254;-50.0935;307.6153;22.1569;977.6971;372.2845;42.623665;-8.966754;34.2990;407.9000;43.3100
654;1191;0.5977;-1.1381;9.9778;2.5991;-0.3052;1.5259;-1.5523;-3.7083;127.4954;33.1872;26.2156;-48.6492;306.9228;22.1556;977.6416;372.7600;42.623756;-8.966702;34.2805;408.7000;36.8800
655;1091;0.5981;-1.1354;10.1415;2.4913;-1.4537;0.2885;-3.5980;-4.4085;128.1660;33.4739;25.2300;-48.8122;305.6020;22.1531;977.5871;373.2260;42.623943;-8.966687;39.7810;408.6000;22.0500
656;1091;0.6838;-1.0793;10.1210;1.4482;-1.3816;-0.4772;-3.8672;-5.4682;128.3932;35.7505;25.1177;-48.3901;303.7066;22.1519;977.5279;373.7332;42.624058;-8.966643;41.3922;409.1000;19.4700
657;1191;0.4175;-0.7600;9.7123;1.5259;0.6104;-0.2441;-3.7056;-4.7919;127.9491;34.9536;23.6653;-48.0370;302.7128;22.1520;977.4221;374.6378;42.624161;-8.966596;42.0034;409.3000;18.7300
658;1190;-0.1731;-0.4614;9.4934;-0.0153;1.1342;0.6358;-2.9485;-1.5070;128.2594;35.8352;24.8472;-47.9698;303.3454;22.1506;977.2980;375.7001;42.624264;-8.966553;41.7811;409.2000;17.8500
659;1190;0.3952;-0.6424;9.6226;-1.2004;0.8189;-0.1780;-2.9938;-0.2902;128.6787;35.5787;25.2251;-49.4758;303.9449;22.1515;977.2078;376.4718;42.624462;-8.966466;41.5959;409.3000;17.4600
660;1191;0.1659;-0.7485;9.5918;-0.3815;1.1393;-0.7019;-4.3703;-1.0854;127.6923;35.2663;26.3205;-48.6698;305.3259;22.1514;977.1144;377.2717;42.624584;-8.966432;43.0034;409.5000;16.3500
661;1133;-0.6125;-0.3952;9.7115;0.2899;-0.0458;0.9816;-3.8205;1.0606;127.8355;35.2750;26.0284;-49.3263;305.0112;22.1532;977.0410;377.9002;42.624695;-8.966394;43.4664;409.5000;15.8400
662;1091;-0.6747;-0.7839;9.8718;1.9365;-0.7602;-0.1054;-3.5581;2.0005;128.5795;34.6947;25.0370;-48.7071;304.4316;22.1507;976.9792;378.4292;42.624794;-8.966357;42.5590;409.6000;15.2800
663;1190;0.0207;-1.3821;9.7705;-0.1678;0.0203;-5.0252;-3.6800;1.8553;126.3084;33.7424;23.3614;-48.8210;303.3147;22.1505;976.9463;378.7109;42.624878;-8.966326;39.7069;409.9000;13.4300
664;1091;0.4294;-2.0668;9.8970;0.3829;-0.7491;-9.9487;-6.6552;-0.6542;117.3215;34.2588;24.7687;-49.1528;304.4712;22.1505;976.9005;379.1028;42.624962;-8.966285;38.6327;409.8000;15.1000
665;1190;0.6105;-2.4065;9.7797;-0.6358;-0.4374;-11.9934;-9.6487;-3.6598;104.7510;28.3561;18.6844;-48.6850;301.9780;22.1502;976.8383;379.6353;42.625008;-8.966213;38.6327;410.0000;15.1000
666;1191;1.2453;-2.1182;9.7023;-0.4120;0.1322;-10.3455;-10.9955;-6.5442;91.3316;26.5240;15.4205;-48.8411;298.6846;22.1509;976.7586;380.3177;42.625076;-8.966002;35.4288;410.7000;43.2600
667;1091;1.3477;-1.4760;9.8670;0.2552;0.0166;-6.4697;-10.4300;-8.3546;81.6868;25.4481;12.7073;-48.2996;295.1501;22.1519;976.6769;381.0179;42.625134;-8.965900;37.0215;411.4000;46.9700
668;1218;1.5077;-0.5503;9.9934;-0.3153;-0.5646;-2.2481;-7.1228;-9.2157;77.1611;24.8345;9.8936;-48.9702;290.3311;22.1513;976.5635;381.9889;42.625206;-8.965796;39.2624;411.5000;47.9500
669;1164;1.4088;-0.6923;9.5906;-1.2309;0.0661;-1.6988;-6.0466;-9.0591;75.0357;24.8587;8.7564;-50.4272;288.0103;22.1489;976.4468;382.9883;42.625278;-8.965651;45.0777;411.6000;52.3700
