Time;msDelta;Acc_X;Acc_Y;Acc_Z;Gyro_X;Gyro_Y;Gyro_Z;Tilt_X;Tilt_Y;Tilt_Z;Mag_X;Mag_Y;Mag_Z;Head;Temp;Press;Alt;Lat;Lng;Speed;AltGPS;HeadGPS
952;1091;-1.1276;-1.0488;9.6234;-0.5771;0.7768;-1.3039;-5.5791;4.0580;5.9771;38.4699;-14.8342;-49.0379;247.4759;22.1779;1021.1969;6.6314;42.594894;-8.940846;42.1886;31.1000;164.8500
953;1190;-2.5282;-0.0790;9.5627;-0.0305;0.6663;2.9246;-5.0592;8.6334;5.8301;39.9044;-13.3933;-49.1148;250.0613;22.1778;1021.2693;6.0333;42.594791;-8.940819;42.3182;31.3000;166.3100
954;1190;-0.5004;1.9711;9.7418;-1.7802;0.2238;16.5253;2.0604;9.3375;18.5110;34.2823;-11.1967;-48.1577;250.5348;22.1775;1021.3685;5.2145;42.594612;-8.940757;39.3180;32.1000;164.2200
955;1190;0.4681;2.2490;10.0724;-0.0203;-0.7833;17.1814;8.8696;2.6921;40.1170;29.2464;-4.7134;-46.4781;259.5426;22.1781;1021.4475;4.5615;42.594532;-8.940699;38.6327;32.4000;156.9700
956;1091;0.3537;0.3428;9.7922;-1.4815;-0.5549;5.0937;7.0762;-2.0060;52.2355;24.7286;-3.3029;-46.8943;260.7326;22.1782;1021.5364;3.8270;42.594444;-8.940623;40.3180;32.6000;152.5800
957;1190;0.1136;-0.4028;9.9164;1.2207;-0.4527;0.7579;3.7555;-2.4101;54.7540;24.7826;-2.6689;-46.8212;262.3673;22.1781;1021.6181;3.1525;42.594353;-8.940515;44.1146;32.7000;146.5500
958;1191;-0.7006;-0.5810;9.8104;-1.1139;-0.4578;-0.3204;-0.2715;-0.5168;54.5641;26.7647;-1.2639;-48.0350;265.8896;22.1768;1021.7252;2.2687;42.594269;-8.940370;48.8558;32.6000;138.9400
959;1191;-0.7034;-0.8055;9.9013;-0.1373;-0.6510;-0.3713;-2.8615;1.4337;54.1191;26.3288;-1.7223;-47.9233;264.8588;22.1773;1021.8362;1.3520;42.594185;-8.940084;48.3002;32.9000;126.8900
960;1218;-0.7321;-0.7521;10.0034;0.2136;-0.1780;0.1170;-3.1512;2.4706;54.1141;26.8142;-1.8714;-47.8598;264.6112;22.1788;1021.9191;0.6679;42.594116;-8.939959;47.8186;33.5000;126.2500
961;1043;-0.7126;-0.9435;9.7748;0.3440;-0.1665;-1.1097;-3.5356;3.2839;53.6238;26.7284;-2.2559;-47.6778;263.7567;22.1793;1022.0104;-0.0860;42.594059;-8.939825;47.3371;33.2000;125.3200
962;1190;-0.8601;-1.0639;9.5851;1.4140;0.3967;-2.5889;-4.6577;3.9656;51.1482;26.3869;-4.2153;-47.6528;259.2026;22.1783;1022.0900;-0.7425;42.593987;-8.939693;47.9668;33.0000;126.0100
963;1191;-1.0456;-0.6779;9.7326;-0.0407;0.6205;-2.3092;-3.8791;4.8866;48.4113;28.2373;-5.1710;-46.4126;258.2232;22.1786;1022.1607;-1.3264;42.593929;-8.939565;47.1704;33.1000;126.0300
964;1091;-1.5108;-0.8396;9.9844;0.6214;-1.5814;-2.3526;-4.9848;6.4145;45.5668;27.8117;-7.4735;-47.5231;253.4913;22.1794;1022.2436;-2.0104;42.593864;-8.939445;46.1889;32.8000;126.2800
965;1190;-0.0351;-0.3310;9.6301;0.5086;0.2747;-0.0356;-3.9345;4.8788;44.2113;27.8822;-6.7132;-47.6488;254.9344;22.1798;1022.3106;-2.5634;42.593815;-8.939340;43.2257;32.7000;126.5300
966;1190;-0.0319;-0.8478;9.9196;0.2645;-0.4222;-2.0854;-3.4026;2.1094;43.4610;29.1087;-7.2013;-47.2319;254.7033;22.1816;1022.3632;-2.9974;42.593719;-8.939137;40.0773;31.3000;127.8900
967;1091;0.5351;-0.7256;9.6886;-4.2947;0.2219;-2.0364;-4.6362;-0.0225;40.9116;29.2000;-8.5333;-48.0303;252.1656;22.1803;1022.3907;-3.2250;42.593655;-8.939032;41.2070;32.0000;129.4300
968;1090;0.0970;-1.1093;9.7713;-1.2817;-0.3496;-2.3082;-6.1049;-0.9174;38.6389;28.6093;-9.2498;-48.3168;250.5617;22.1811;1022.3948;-3.2585;42.593586;-8.938925;42.7812;32.5000;130.3600
969;1190;-0.6300;-1.4013;9.8646;-0.7375;-0.0102;-3.1433;-7.1164;0.2417;35.2309;29.3521;-10.7846;-48.5036;248.3519;22.1812;1022.4058;-3.3496;42.593510;-8.938819;43.5776;32.6000;132.4000
970;1090;-0.6669;-1.0571;9.8070;2.8742;-0.0832;-2.2250;-6.4435;1.7254;32.3512;31.3521;-11.3676;-48.1186;248.6992;22.1826;1022.4285;-3.5366;42.593441;-8.938719;42.2256;32.6000;134.1000
971;1169;-1.2310;-1.1568;9.8618;-1.1342;-0.5493;-3.3925;-6.1450;3.1155;29.2635;31.8737;-12.5256;-48.7561;247.1214;22.1850;1022.4651;-3.8389;42.593369;-8.938626;40.4292;32.5000;136.0000
972;1217;-0.2528;-2.3890;9.5611;-2.4770;0.3916;-9.2570;-9.1566;3.7047;22.0729;33.9091;-14.9964;-49.5385;244.9155;22.1850;1022.4813;-3.9723;42.593227;-8.938483;34.0212;32.4000;145.0600
973;1191;0.4853;-1.5919;9.7821;0.7121;-0.2441;-7.9447;-9.5947;-0.5241;11.0225;39.3671;-15.7280;-48.9049;246.7728;22.1846;1022.4667;-3.8519;42.593147;-8.938436;32.5582;32.4000;151.9600
974;1163;-0.2436;-1.1883;9.7171;-1.6327;0.5137;-3.9876;-9.7888;-0.8221;4.0947;41.2914;-15.7394;-49.6839;247.7433;22.1841;1022.4503;-3.7166;42.593060;-8.938405;32.6508;32.5000;160.0500
975;1190;-0.0395;-0.3988;9.7984;-0.1882;-0.3408;1.2614;-8.2109;0.0774;2.0023;39.4522;-17.6586;-49.2175;244.5058;22.1836;1022.4518;-3.7286;42.592964;-8.938384;34.7620;32.1000;166.2800
976;1190;0.0486;0.3126;9.7892;0.1272;-0.1068;6.4036;-4.2078;-0.0270;7.2803;38.1355;-16.2210;-50.7491;245.4922;22.1824;1022.4429;-3.6556;42.592876;-8.938358;35.6325;31.9000;167.5500
977;1091;-0.1114;-0.1666;9.8800;-0.9877;-0.0499;4.8717;-2.4470;0.4300;13.9057;34.6579;-16.5516;-49.8984;243.0560;22.1809;1022.4403;-3.6338;42.592701;-8.938274;37.9475;31.9000;160.2000
978;1091;-0.1462;-0.4111;9.9288;1.2651;-0.5549;3.3347;-1.8822;0.3426;18.5055;33.8518;-15.3624;-50.6792;244.1837;22.1806;1022.4233;-3.4934;42.592625;-8.938222;37.7252;32.7000;156.5000
979;1190;-0.1882;0.0020;9.9168;-1.1597;-0.7324;5.0913;-1.8462;0.5969;22.8529;32.9571;-13.3113;-48.4947;246.6368;22.1816;1022.4143;-3.4197;42.592537;-8.938169;38.1142;32.9000;155.6300
980;1090;0.3980;0.4093;9.9483;0.7657;-0.9044;8.9999;-0.7825;-0.3795;31.1198;30.3908;-11.5428;-50.7115;247.8142;22.1826;1022.4041;-3.3345;42.592453;-8.938109;39.7624;33.2000;153.1200
981;1169;0.7373;0.9020;9.9272;1.3936;-0.5595;9.9030;2.2806;-2.8510;42.1495;27.6885;-9.7456;-49.9602;249.0393;22.1827;1022.3748;-3.0936;42.592369;-8.938042;40.4477;33.3000;150.7500
982;1216;0.3094;0.3828;9.9292;-0.9918;0.0763;7.2123;3.3385;-3.9441;53.1267;25.2555;-5.4014;-49.5124;256.5304;22.1813;1022.3344;-2.7594;42.592304;-8.937942;41.9108;32.9000;142.3200
983;1164;-0.9941;-1.4359;9.7434;0.6002;-0.2187;-1.9023;-1.1147;-0.8601;56.0234;24.8317;-4.9257;-49.8391;257.2956;22.1822;1022.3128;-2.5815;42.592293;-8.937815;39.0957;33.3000;128.3900
984;1191;-0.5583;0.1978;9.7948;2.2278;-0.0153;4.2165;-0.0710;2.0947;57.1001;24.3109;-5.0480;-50.9468;256.6338;22.1821;1022.2939;-2.4250;42.592197;-8.937590;39.0772;33.3000;125.0200
985;1190;-0.2536;0.1244;9.9798;1.1088;-0.0254;2.8585;2.0050;2.1675;61.4859;27.2843;-1.8416;-47.7045;264.7562;22.1838;1022.2812;-2.3208;42.592163;-8.937471;38.5772;31.1000;121.1600
986;1190;0.2807;-0.2006;9.6760;-1.0325;0.2035;0.2340;0.8835;1.0638;63.1334;26.7733;-1.3961;-48.5246;265.6172;22.1841;1022.2619;-2.1619;42.592129;-8.937359;37.8549;30.4000;119.0900
987;1217;0.1894;-0.0758;9.8977;1.8412;0.0203;1.3072;0.2165;0.0879;63.2515;26.6519;-0.4224;-47.8436;267.6077;22.1835;1022.2303;-1.9020;42.592091;-8.937249;37.3734;30.2000;118.9300
988;1163;0.2333;-0.0000;9.9009;0.2238;0.2441;1.6123;0.4912;-0.6720;65.1045;22.8850;-2.7668;-48.0771;261.7219;22.1836;1022.1988;-1.6408;42.592049;-8.937139;37.2437;30.2000;118.7100
989;1190;-0.0144;-0.5551;9.7916;-0.3408;0.7121;-1.1241;-1.1160;-0.3662;65.6204;21.8898;-2.9405;-50.5966;260.7321;22.1831;1022.1786;-1.4745;42.591984;-8.936919;36.5770;30.3000;115.6100
990;1090;-0.2388;-0.8783;9.9005;-2.0308;0.1387;-2.4470;-3.1061;0.3436;63.4520;26.3990;-0.2475;-47.7217;267.7592;22.1821;1022.1630;-1.3458;42.591957;-8.936813;35.9658;30.6000;113.8800
991;1159;0.7724;-1.8798;9.8056;1.4445;-0.1170;-8.0414;-5.5193;-0.7874;57.5487;25.5804;-3.8705;-46.8695;259.9847;22.1844;1022.1476;-1.2181;42.591923;-8.936719;34.3546;30.4000;115.8600
992;1216;1.0013;-2.0138;9.7713;-1.2207;-0.4985;-10.0250;-7.5119;-4.5053;46.4845;28.9595;-7.4343;-48.2698;254.2336;22.1838;1022.1068;-0.8817;42.591881;-8.936618;34.2620;30.5000;119.1700
993;1164;1.0396;-2.4464;9.6935;-0.1933;0.4272;-10.5082;-10.4306;-6.6248;34.2215;30.8327;-13.2019;-49.9633;245.3993;22.1859;1022.0477;-0.3935;42.591805;-8.936519;35.6140;30.5000;126.0800
994;1190;1.1967;-1.6238;9.7976;1.0274;-0.0102;-6.3527;-10.1285;-7.5980;23.6870;35.4150;-13.8014;-49.9687;247.3237;22.1852;1021.9792;0.1711;42.591698;-8.936419;38.6883;30.5000;134.2800
995;1190;0.0710;-0.7090;9.9360;0.5137;0.2645;-2.3448;-7.6286;-6.0091;18.7894;37.8076;-14.3507;-50.8524;247.8170;22.1861;1021.9144;0.7063;42.591499;-8.936290;40.5773;32.1000;148.8100
996;1091;-0.2036;-0.5303;9.8196;0.3107;0.1720;-1.5092;-5.5181;-2.6362;16.6398;36.8977;-16.9720;-49.9245;243.8615;22.1870;1021.8702;1.0711;42.591404;-8.936230;41.3366;31.8000;152.3500
997;1190;-0.4239;-0.2596;9.9340;-0.3916;-0.0712;0.2085;-3.7935;-0.3085;16.0400;37.2335;-14.8132;-50.7364;246.9116;22.1851;1021.8201;1.4846;42.591309;-8.936171;41.8367;32.0000;154.4500
998;1190;-0.3720;-0.2895;9.7246;0.4883;-0.2543;-0.4018;-2.3712;0.8835;15.9828;37.3670;-15.2005;-50.7374;246.4298;22.1839;1021.7770;1.8410;42.591217;-8.936118;41.0774;32.4000;155.7500
999;1190;-1.8802;0.5487;9.9683;-0.1017;-0.5137;2.6093;0.1003;3.3897;16.9070;36.4704;-17.3017;-51.3397;243.2087;22.1817;1021.7424;2.1263;42.591137;-8.936069;39.7439;32.0000;157.3900
