Time;msDelta;Acc_X;Acc_Y;Acc_Z;Gyro_X;Gyro_Y;Gyro_Z;Tilt_X;Tilt_Y;Tilt_Z;Mag_X;Mag_Y;Mag_Z;Head;Temp;Press;Alt;Lat;Lng;Speed;AltGPS;HeadGPS
546;1165;-1.1160;-2.3808;9.6086;0.6244;0.0798;-13.4512;-13.8424;3.8279;-62.2092;58.5120;-5.8133;-49.2131;262.9133;22.1873;999.5767;186.7571;42.607426;-8.981162;42.0589;207.1000;194.8600
547;1190;-0.8721;-2.1226;9.2254;2.9704;0.0509;-10.3251;-12.8714;1.9922;-76.9029;59.7936;-1.3467;-50.1672;267.3123;22.1840;999.7126;185.6153;42.607323;-8.981255;44.5406;205.6000;204.8400
548;1191;-1.0926;-2.2530;9.8570;0.3103;0.1831;-10.2844;-12.4059;1.9176;-89.2960;61.1851;3.0368;-51.3431;271.4455;22.1779;999.9075;183.9777;42.607235;-8.981363;45.9481;204.9000;212.4900
549;1091;-1.3242;-1.1576;10.0384;-1.5536;-1.3206;-4.2725;-11.5012;2.8440;-97.5346;61.6194;7.1162;-51.0125;275.2058;22.1760;1000.1451;181.9815;42.607323;-8.981522;40.8922;200.7000;239.5500
550;1191;-1.7147;0.1264;9.5193;-0.8952;-0.0458;2.2074;-8.4814;5.3027;-98.5405;60.4943;7.0124;-50.5703;275.2296;22.1761;1000.3867;179.9516;42.607273;-8.981653;41.2440;199.0000;240.9000
551;1197;-1.9296;0.7461;9.8251;0.9460;0.9410;5.3914;-2.1584;8.1995;-93.6960;58.6515;3.2289;-49.6719;271.7592;22.1769;1000.6618;177.6417;42.607178;-8.981960;44.9480;199.0000;245.1200
552;1064;-1.9693;0.1488;9.2010;-2.3970;0.5493;3.2404;-0.7690;9.7693;-88.3810;58.5398;2.5782;-49.2290;271.1274;22.1768;1000.9311;175.3810;42.607132;-8.982113;45.6888;194.1000;245.8800
553;1218;-1.7382;1.7235;9.9659;0.1068;-1.2360;10.7625;1.0245;8.7758;-80.8374;57.4465;-0.5012;-47.8830;268.0829;22.1761;1001.1677;173.3954;42.607082;-8.982252;44.9110;192.9000;245.2700
554;1064;-0.8096;1.7157;10.5195;2.4858;-1.9365;12.8396;6.4460;6.3151;-66.8104;55.2758;-5.9773;-48.7014;262.4525;22.1763;1001.3826;171.5915;42.607048;-8.982368;41.8367;191.5000;244.4800
555;1190;-0.5447;2.3647;9.7314;-3.8503;-0.3001;12.1867;10.3043;2.3964;-51.7419;51.7502;-11.4320;-48.6895;256.0955;22.1778;1001.5331;170.3289;42.606995;-8.982475;39.6884;190.2000;241.4900
556;1191;-0.6177;1.5867;9.9591;1.8768;0.4374;8.8603;9.5251;0.6949;-40.7913;49.7523;-13.6480;-49.9299;253.2721;22.1775;1001.6533;169.3197;42.606930;-8.982567;37.0770;189.1000;236.4500
557;1091;-0.4198;1.5239;10.1263;-0.8989;-0.1443;8.9777;8.7826;0.4160;-30.5470;47.2971;-13.7217;-49.2312;252.4281;22.1770;1001.7817;168.2427;42.606701;-8.982620;33.6879;189.1000;204.4400
558;1218;-0.6428;0.7465;9.5412;-1.9938;-0.0000;5.6661;6.8541;0.8537;-22.1361;43.9744;-14.3329;-49.6110;250.5450;22.1735;1001.9070;167.1914;42.606564;-8.982657;36.5400;186.1000;196.3900
559;1164;-0.7848;-0.4893;9.9790;-0.2848;0.5951;1.8972;3.3138;2.4532;-17.2046;40.9650;-15.1226;-49.9284;248.3539;22.1734;1002.0516;165.9786;42.606441;-8.982676;38.0771;185.8000;190.8200
560;1091;-0.8974;-0.8618;9.3393;2.8631;0.8711;-0.9655;0.2687;4.0045;-16.9968;41.1900;-15.0056;-49.7191;248.5982;22.1737;1002.1859;164.8535;42.606323;-8.982686;39.6698;184.9000;187.0600
561;1170;-0.9347;-0.6380;9.8825;0.3916;0.0407;-0.1526;-1.7569;4.8326;-17.9073;43.9598;-12.6571;-48.0189;252.5533;22.1770;1002.3134;163.7834;42.606194;-8.982697;41.9663;183.7000;185.0700
562;1218;-1.8128;0.0163;9.6425;0.1882;-0.6663;0.9918;-1.1462;6.8893;-17.3918;43.6551;-12.7908;-48.5729;252.2812;22.1775;1002.4781;162.4017;42.606060;-8.982695;43.9850;182.3000;182.0300
563;1064;-1.5260;-0.1153;9.6512;1.8366;-0.2219;0.0222;-0.2092;8.2502;-16.6972;44.2462;-12.7432;-47.5897;252.5484;22.1796;1002.6708;160.7865;42.605812;-8.982683;45.7814;182.3000;178.8200
564;1091;-0.8435;-0.1296;10.0597;0.3107;-0.8989;0.2053;-0.3855;7.5736;-16.7716;42.1274;-15.0059;-47.7241;248.9959;22.1814;1002.8434;159.3398;42.605686;-8.982680;46.4667;179.2000;179.1300
565;1090;-0.9396;-0.0157;9.7495;-1.6258;-1.0598;0.1165;-0.4524;5.3024;-16.5279;44.2446;-14.0521;-49.1999;250.9893;22.1795;1002.9800;158.1952;42.605560;-8.982682;47.2630;177.8000;179.5000
566;1191;-0.6033;0.0227;9.8319;2.3905;-0.1984;0.8545;-0.3195;4.6518;-15.8578;41.9160;-15.7099;-48.8109;248.0430;22.1786;1003.1011;157.1803;42.605434;-8.982677;47.8742;176.0000;178.9500
567;1091;-0.3428;-0.4794;10.0297;0.2885;0.2164;-0.8767;-0.6622;3.5311;-15.7714;41.2221;-16.9767;-49.7985;246.2250;22.1782;1003.2082;156.2829;42.605312;-8.982667;47.7075;174.8000;178.7100
568;1190;-0.3290;-0.1336;10.0189;0.3764;-0.5544;-0.0102;-1.0460;2.7722;-16.4113;41.7620;-16.7481;-48.5485;246.7462;22.1780;1003.3060;155.4633;42.605190;-8.982656;47.9668;173.6000;178.3000
569;1190;-0.3808;0.0008;9.7214;0.2645;0.2594;0.4883;-0.3644;2.3442;-16.0464;41.2559;-17.5317;-48.6150;245.5820;22.1764;1003.4069;154.6181;42.605064;-8.982642;48.5965;172.0000;176.7900
570;1191;-0.9818;-0.1192;9.6269;0.1780;0.5035;0.4018;-0.8881;3.0945;-15.5768;40.4227;-17.8010;-49.7347;244.8496;22.1778;1003.4899;153.9222;42.604813;-8.982613;49.3002;170.8000;174.7000
571;1157;-2.1613;-0.1081;9.9663;2.8737;0.5849;0.7833;-0.6354;6.5414;-15.0398;42.9462;-15.5248;-48.7589;248.7263;22.1779;1003.5980;153.0166;42.604691;-8.982597;48.3742;168.6000;175.3200
572;1217;-2.3447;0.7461;9.7896;1.0478;-0.2492;4.4759;1.1787;10.1349;-12.6384;42.5178;-15.0178;-48.7937;249.1678;22.1807;1003.7474;151.7658;42.604584;-8.982584;45.9481;167.2000;176.0200
573;1191;-1.6704;1.7031;9.5552;-1.2868;0.1933;10.8337;5.2798;10.7529;-2.9384;37.1091;-14.0217;-48.1795;247.7694;22.1794;1003.8705;150.7344;42.604488;-8.982564;43.1886;165.7000;173.7600
574;1164;-0.7987;1.4431;9.7984;-0.4883;-0.1068;12.1765;8.5968;7.1123;12.0822;32.3106;-12.2186;-48.8437;247.7890;22.1801;1003.9499;150.0700;42.604389;-8.982546;40.3180;166.3000;170.3600
575;1190;-1.7494;-0.5008;9.7773;-1.2004;-0.2645;0.6205;5.4419;5.8667;20.4437;31.2155;-11.0701;-49.0297;249.0415;22.1798;1004.0046;149.6112;42.604214;-8.982450;38.2623;167.1000;159.7600
576;1190;-2.3017;-0.8095;9.8494;0.8850;-0.0814;-5.0557;-0.5713;9.2052;15.7787;33.6558;-10.7916;-49.0446;250.8243;22.1791;1004.0675;149.0845;42.604145;-8.982418;34.9472;166.3000;161.5000
577;1191;-2.5178;-0.2002;9.8160;1.1342;-0.8748;-0.3967;-1.4214;11.4610;12.2919;33.8834;-12.2631;-48.9860;248.6441;22.1805;1004.1393;148.4831;42.604080;-8.982385;30.8728;166.9000;159.7900
578;1091;-0.1196;0.2619;9.8674;0.5882;-3.1516;5.7650;-0.2802;8.9608;14.6323;32.9978;-11.8434;-48.2966;248.8734;22.1823;1004.1661;148.2594;42.604031;-8.982364;26.3354;167.2000;160.1200
579;1190;1.5883;1.6481;9.9471;-0.1831;0.3916;22.0642;3.0496;-0.0623;30.2504;28.6184;-9.8389;-46.1514;249.5556;22.1826;1004.1458;148.4299;42.603981;-8.982343;23.3908;167.5000;159.4400
580;1218;0.8059;2.2315;9.7350;-0.3560;0.3052;30.9601;6.6422;-4.4261;64.3776;22.5596;2.8528;-47.0096;275.5689;22.1830;1004.1407;148.4717;42.603962;-8.982295;20.6868;167.8000;151.3600
581;1187;2.0771;0.0217;9.6712;-1.0564;0.7653;8.0191;4.2259;-8.9839;90.3241;23.2592;14.0775;-46.1083;299.6953;22.1845;1004.1080;148.7458;42.603970;-8.982161;20.5942;167.8000;120.7700
582;1190;0.5730;-0.4654;9.6612;0.4934;0.1475;-0.3662;0.7443;-6.9997;92.0114;23.9319;14.8096;-47.1703;300.3372;22.1854;1004.0878;148.9146;42.603985;-8.982066;24.6131;168.6000;103.3800
583;1190;1.7857;0.5627;9.7143;0.1882;0.5849;3.8198;0.8427;-7.8300;93.5898;24.4159;15.4552;-46.2119;300.8118;22.1831;1004.0699;149.0648;42.604008;-8.981960;28.3541;167.6000;91.5400
584;1190;1.0432;0.5435;9.6233;-0.8596;1.1190;3.2450;1.5688;-8.0186;98.3405;23.6677;16.8756;-45.1817;304.0488;22.1819;1004.0295;149.4035;42.604053;-8.981841;33.3916;167.1000;77.6400
585;1091;-0.3933;-0.4337;9.9183;-0.0444;1.1486;-0.3218;0.9763;-3.8377;100.4420;25.7275;20.5051;-45.0757;307.1632;22.1822;1004.0383;149.3290;42.604118;-8.981697;33.3916;165.7000;77.6400
586;1091;-0.3906;-0.2440;9.6551;-0.0999;0.5882;0.0777;-0.2787;-0.3720;100.2293;26.5338;20.5358;-47.5242;306.3546;22.1815;1004.0849;148.9393;42.604206;-8.981414;43.3738;164.2000;70.2200
587;1190;-0.5706;-0.5144;9.4738;-0.6866;0.3713;-1.1953;-1.3138;1.8965;99.5425;25.5768;20.1082;-47.1608;306.7892;22.1815;1004.1526;148.3717;42.604263;-8.981277;44.3369;161.9000;68.0000
588;1191;-0.3964;-0.3533;9.7785;1.8565;0.4272;-0.7884;-1.7729;2.6884;97.9362;24.4238;19.3781;-45.8183;307.0073;22.1824;1004.2571;147.4974;42.604321;-8.981131;45.7629;161.0000;67.1700
589;1191;-0.4067;-0.5132;9.4870;1.2614;0.7731;-1.6632;-1.7464;2.8752;96.7712;25.8002;19.5401;-46.4181;305.7356;22.1836;1004.3937;146.3544;42.604385;-8.980982;47.4297;160.2000;65.6700
590;1191;-0.5906;-0.6193;9.7334;-1.1190;-0.9155;-2.4312;-2.2256;2.8867;94.5062;25.8654;19.2640;-46.3626;305.2606;22.1835;1004.5156;145.3331;42.604446;-8.980818;50.1336;159.4000;65.3700
591;1169;-0.5028;-1.2298;9.7210;0.8647;0.3103;-4.3182;-3.5884;2.6614;90.3236;24.6954;16.6910;-46.6977;302.6106;22.1849;1004.6520;144.1915;42.604504;-8.980656;51.4115;158.4000;65.4600
592;1218;-0.5168;-1.2896;9.7350;0.3967;0.0153;-4.9845;-5.0079;2.5085;84.6066;25.4275;15.4072;-46.2054;299.7493;22.1824;1004.8171;142.8094;42.604614;-8.980309;53.0598;156.5000;66.7800
593;1164;-0.8577;-1.1381;9.7075;1.1241;-0.3611;-4.5064;-5.8708;2.6234;78.7935;25.1746;12.5269;-46.0247;295.0793;22.1824;1005.0045;141.2425;42.604660;-8.980119;54.2636;155.5000;68.8800
594;1091;-0.9431;-1.0497;9.6473;-0.2663;-0.1942;-4.5388;-5.9811;3.2475;73.7867;25.4916;10.3011;-46.3426;290.6189;22.1814;1005.1646;139.9024;42.604683;-8.979909;56.5416;154.4000;72.0100
595;1090;-1.2050;-1.1480;9.8713;-1.4094;-0.0055;-4.8884;-6.4085;4.0704;68.7150;25.3580;7.7831;-46.4879;285.6045;22.1814;1005.3388;138.4448;42.604706;-8.979704;57.5972;153.5000;74.2900
596;1091;-1.1667;-1.1545;9.8022;1.4537;-0.3607;-4.3612;-6.3611;4.7371;63.6523;25.6563;5.9187;-46.3475;281.4053;22.1821;1005.5095;137.0166;42.604694;-8.979490;57.8750;152.6000;79.0300
597;1090;-1.2903;-1.3929;9.8774;0.7380;-0.6936;-5.4932;-6.8590;5.2515;58.3014;25.3579;2.7172;-45.8578;274.7643;22.1828;1005.6888;135.5175;42.604649;-8.979277;57.5787;151.8000;85.4800
598;1218;-1.1369;-1.3375;9.7374;-0.2543;-0.3815;-4.9489;-7.8030;5.3233;51.9543;26.5908;0.4593;-47.0352;269.5656;22.1864;1005.8782;133.9339;42.604633;-8.979084;56.2452;151.3000;88.4100
599;1064;-0.4703;-0.4742;9.7400;0.2164;-0.1998;-2.2805;-6.3746;4.4380;47.9983;26.1430;-2.3406;-46.8420;263.3128;22.1866;1006.0516;132.4835;42.604477;-8.978666;59.5788;149.9000;101.3300
600;1190;-0.3924;-1.0049;10.0424;0.0000;-0.0509;-2.8737;-5.5618;3.1133;45.0847;27.1463;-2.1206;-46.9734;264.0669;22.1860;1006.1850;131.3689;42.604431;-8.978477;59.3936;149.0000;103.0800
601;1170;-0.4012;-0.8238;9.6202;0.4171;0.2289;-2.2837;-6.0960;2.4765;41.5466;27.0730;-3.3606;-47.1133;261.4167;22.1865;1006.3228;130.2166;42.604401;-8.978282;59.5048;148.0000;103.4200
602;1091;-0.4137;-0.3193;9.7300;-1.1819;-0.2996;-0.4439;-4.7171;2.2377;40.1281;27.1171;-4.4922;-47.7760;259.0998;22.1873;1006.4529;129.1298;42.604362;-8.978086;59.5788;147.0000;103.8100
603;1091;-0.4067;-0.4685;9.8892;-0.9488;-0.0666;-0.8434;-3.9526;2.2597;39.4909;26.6755;-4.8385;-46.9646;258.2893;22.1867;1006.5546;128.2796;42.604317;-8.977901;59.0788;146.1000;104.9200
604;1190;-0.4203;-0.2249;9.6788;0.9766;0.2848;0.3560;-2.9132;2.2462;39.4226;28.1704;-3.2987;-47.8934;261.9364;22.1864;1006.6803;127.2298;42.604271;-8.977713;58.8010;145.1000;105.6700
605;1191;-0.3673;-0.6627;9.9575;0.0661;0.3204;-0.4730;-2.6591;2.4042;39.3338;26.2403;-5.1067;-46.8492;257.5423;22.1853;1006.8081;126.1618;42.604195;-8.977304;60.6160;144.0000;105.3100
606;1091;-0.4311;-0.4555;9.7952;-0.4550;-0.0999;-0.1221;-3.3983;2.4245;38.7018;25.6215;-6.6327;-48.8303;254.1026;22.1845;1006.9146;125.2717;42.604156;-8.977089;62.1161;142.3000;105.0200
607;1190;-0.4043;-0.2313;9.6604;-3.3010;0.8647;0.8647;-2.9997;2.5648;39.2212;26.1036;-5.6056;-49.3980;256.5067;22.1832;1007.0293;124.3136;42.604099;-8.976884;62.9124;141.5000;105.9100
608;1091;-0.4411;-0.1579;9.7974;-1.0265;0.0444;1.5425;-2.2807;2.6127;40.6349;24.5215;-5.9050;-48.6425;255.0738;22.1841;1007.1566;123.2505;42.604046;-8.976672;63.9310;140.6000;106.4800
609;1091;-0.4594;0.3015;9.9549;-1.7756;-0.1443;2.9852;-1.6085;2.6162;43.0025;24.8334;-2.8671;-47.4434;261.9910;22.1839;1007.2947;122.0962;42.603973;-8.976474;64.2829;139.8000;107.9700
610;1091;-0.4202;0.1057;9.8039;0.1998;-0.3551;2.5801;-1.0527;2.5284;46.0871;25.0514;-1.1649;-48.5955;265.9164;22.1853;1007.4218;121.0355;42.603878;-8.976251;67.6350;138.9000;109.8900
611;1170;-0.6911;0.3716;9.8447;-2.9806;-0.0916;3.8096;-0.5699;2.5992;50.0217;22.7003;-1.6149;-48.6787;264.3909;22.1849;1007.5349;120.0912;42.603790;-8.976035;69.4500;137.9000;111.1100
612;1218;-0.5587;0.7668;9.8239;0.2289;-0.3204;5.3355;0.9814;3.0295;55.3464;22.8738;2.2037;-48.8412;274.0132;22.1846;1007.6791;118.8867;42.603748;-8.975809;69.4500;137.0000;111.1100
613;1064;-0.4842;0.5407;10.0875;-0.6769;-0.0277;4.8717;2.8929;2.6078;61.7247;22.6206;5.4988;-47.8591;282.1370;22.1847;1007.8232;117.6840;42.603638;-8.975360;69.4500;135.4000;109.3700
614;1190;-0.4845;0.7385;9.8235;-0.3255;0.0916;5.1117;2.7255;2.3483;66.8413;21.0920;6.4369;-48.3625;285.3832;22.1833;1007.9482;116.6407;42.603622;-8.975123;69.4870;134.6000;107.2700
615;1190;-0.5096;0.2680;9.8798;-1.1648;-0.4222;3.6621;2.3296;2.1062;72.1490;21.3909;8.8440;-48.6052;290.9773;22.1823;1008.0789;115.5486;42.603619;-8.974877;69.9130;133.8000;104.5300
616;1091;-0.4520;0.8635;9.8000;0.3995;-0.1776;5.0992;3.2220;2.1204;77.5150;21.8990;11.3611;-47.9091;296.0788;22.1826;1008.2166;114.3995;42.603680;-8.974600;71.1538;133.1000;99.1900
617;1091;-0.5155;0.3832;9.9914;1.1042;-0.6547;3.8785;3.6395;2.2887;82.2561;22.4953;13.5083;-47.4581;299.6157;22.1814;1008.3486;113.2982;42.603710;-8.974329;73.1540;131.7000;95.8200
618;1091;-0.5116;0.4790;9.5634;0.0333;0.7380;3.3569;3.8078;2.5139;86.5857;22.7482;15.1727;-47.5527;302.2801;22.1828;1008.4877;112.1376;42.603760;-8.974101;70.8946;130.1000;90.4800
619;1191;-0.4905;0.1384;9.6828;1.3021;0.1882;2.1922;2.9741;2.7621;89.4475;23.3295;16.7311;-47.5544;304.2550;22.1837;1008.6398;110.8693;42.603786;-8.973868;70.4130;129.2000;87.3500
620;1091;-0.5372;-0.2741;9.4933;-1.2873;0.0499;0.6603;1.6514;2.9748;91.2709;22.7609;16.6151;-46.3600;304.7470;22.1850;1008.7960;109.5662;42.603966;-8.973413;68.0054;128.1000;76.3400
621;1169;-0.5762;-0.4135;9.6588;0.9715;0.5341;0.1017;0.3822;3.2300;91.5779;24.2713;17.4537;-46.9923;304.2542;22.1854;1008.9447;108.3255;42.604004;-8.973198;68.1906;126.9000;74.6000
622;1218;-1.8822;-0.3023;9.7230;1.0834;0.5035;-0.1678;-0.3795;5.4822;91.5010;24.5387;17.5602;-46.3896;304.2018;22.1833;1009.1620;106.5124;42.604042;-8.972972;69.5982;125.7000;74.5700
623;1164;-2.2478;-0.2428;9.5731;-1.2716;-0.4069;-0.2391;-1.2025;9.2628;91.3033;23.0054;16.1286;-45.9721;303.6518;22.1845;1009.4302;104.2771;42.604080;-8.972749;69.7834;124.7000;74.2300
624;1091;-1.6391;-0.4968;9.8609;-1.3927;-0.3218;-0.3551;-1.1566;10.3331;91.0866;23.2614;16.7290;-44.7672;304.3297;22.1849;1009.6786;102.2053;42.604115;-8.972540;67.5424;123.6000;74.0400
625;1190;-1.1807;-0.8366;9.5372;-1.8463;0.2950;-2.4923;-2.5310;9.4153;89.2873;23.4555;15.1467;-46.5536;301.4633;22.1852;1009.9086;100.2887;42.604149;-8.972329;66.5979;122.4000;74.2200
626;1190;-0.9503;-1.0775;9.7609;1.3123;-0.3815;-3.1026;-4.1405;7.5485;85.9062;25.0242;15.9614;-46.3179;301.1416;22.1835;1010.1198;98.5292;42.604237;-8.971924;64.5237;120.5000;72.7500
627;1191;-1.0934;-1.2948;9.6800;0.7222;0.1322;-3.8147;-4.9855;6.4389;81.9960;22.4883;11.9512;-45.5193;296.5104;22.1830;1010.3308;96.7705;42.604271;-8.971711;64.7459;119.6000;73.6700
628;1091;-1.0027;-1.1437;9.6051;1.1375;0.6159;-3.8341;-6.5409;5.9171;77.2589;25.0384;11.7881;-46.7567;293.8361;22.1847;1010.5648;94.8213;42.604298;-8.971504;64.1718;118.4000;74.8900
629;1190;-0.9295;-1.1217;9.7490;0.6358;-0.2899;-2.8178;-6.6751;5.5037;73.5809;23.5209;9.8650;-45.1509;291.2045;22.1837;1010.7661;93.1445;42.604301;-8.971284;64.9867;117.2000;77.8900
630;1191;-0.4546;-0.3015;9.6600;0.2696;0.2035;-0.7172;-5.6479;4.2242;71.4354;21.3415;6.4668;-46.6398;285.4724;22.1833;1010.9793;91.3691;42.604313;-8.971068;64.9496;116.1000;79.4600
631;1186;-0.4666;-0.1699;9.7757;-0.6510;0.0712;-0.0254;-3.9120;3.3362;71.0545;21.8253;7.3935;-45.8601;287.2367;22.1828;1011.1926;89.5934;42.604317;-8.970580;69.4870;115.2000;83.9200
632;1064;-0.4337;-0.1009;9.7608;-0.2275;-0.3607;0.2830;-2.5194;2.8839;71.2144;24.6942;9.3561;-46.3810;289.3436;22.1830;1011.4036;87.8363;42.604305;-8.970355;69.0981;113.9000;85.6000
633;1191;-0.7584;-0.2397;10.4340;-0.5493;-1.1241;0.0203;-1.3870;2.1075;71.4716;24.1567;6.8600;-46.4019;284.4640;22.1823;1011.5710;86.4426;42.604309;-8.970116;70.2649;113.1000;85.6500
634;1191;-0.7365;0.2640;9.6210;-3.4231;-1.3580;0.3815;-1.1874;1.7519;71.7572;24.3059;6.0416;-49.7842;282.4821;22.1805;1011.7227;85.1799;42.604267;-8.969911;67.2832;112.9000;87.9100
635;1091;-0.4703;-0.7574;10.2050;0.8600;-0.1443;-0.5715;-2.3341;2.0784;71.6573;27.3233;8.8422;-45.9410;285.5985;22.1805;1011.8406;84.1990;42.604267;-8.969680;67.7091;112.1000;88.3700
636;1191;-0.7752;-0.7477;9.7940;2.3956;0.0356;-1.0885;-2.1117;3.1773;70.6705;25.6907;6.8060;-47.6767;283.4549;22.1812;1011.8882;83.8031;42.604263;-8.969455;67.1720;111.1000;88.5600
637;1191;-0.7684;-0.5116;9.9595;0.5951;-0.0254;-1.0986;-2.0815;3.8397;69.1415;26.3059;7.0607;-46.3145;283.6438;22.1830;1011.9688;83.1335;42.604267;-8.969230;67.1720;110.2000;88.5600
638;1191;-0.8398;-0.2137;9.6935;0.1984;0.2391;-0.4883;-1.8851;4.2998;68.2260;23.7462;4.0659;-46.6020;278.2208;22.1833;1012.0304;82.6204;42.604252;-8.968785;65.5052;108.4000;89.5900
639;1091;-0.8078;-0.2427;9.8748;-1.9476;-0.1887;-0.4550;-2.1878;4.6113;67.9539;23.4548;4.3127;-46.6508;278.7818;22.1825;1012.0898;82.1254;42.604237;-8.968575;64.1348;107.8000;90.3500
640;1190;-1.3925;-0.4215;9.7274;-2.0701;0.3560;-0.1373;-3.3888;5.0468;67.3563;23.1301;4.3414;-46.8653;279.2102;22.1820;1012.1437;81.6769;42.604229;-8.968373;62.6532;107.0000;90.5400
641;1171;-1.2705;-0.3378;9.5938;-0.1984;0.0865;0.8545;-3.3078;7.4052;67.6996;22.0924;3.8351;-47.8182;278.3655;22.1818;1012.2049;81.1684;42.604214;-8.968186;60.2085;106.4000;91.0000
642;1190;-0.9957;-0.0646;9.9479;-1.3377;-0.5035;2.7517;-2.7521;6.4980;69.7961;20.7881;3.5230;-47.9040;278.1914;22.1817;1012.2413;80.8647;42.604198;-8.968003;58.1713;105.3000;91.5000
643;1190;-1.0978;-0.3262;9.9132;1.1241;-0.0916;3.7231;-2.3062;6.5918;73.7837;22.3663;7.9364;-47.9159;288.1663;22.1832;1012.2833;80.5162;42.604164;-8.967705;50.4114;104.2000;92.9000
644;1218;-0.3728;-0.0566;9.8435;0.0966;-0.6460;4.7404;-1.0529;5.4062;78.8960;21.5365;9.8687;-47.6682;293.1590;22.1833;1012.3326;80.1061;42.604187;-8.967563;47.4482;101.8000;89.9000
645;1064;0.1614;-0.5272;9.5781;-0.3163;0.2275;1.5647;-0.5508;2.9783;82.8923;21.6872;10.8343;-47.7352;295.0036;22.1817;1012.3579;79.8950;42.604233;-8.967443;44.1702;101.8000;82.2100
646;1191;0.4259;-0.4618;9.6018;1.1037;0.3662;0.6714;-0.6198;0.8981;83.7231;22.1885;11.3697;-45.5185;295.7070;22.1816;1012.3801;79.7102;42.604244;-8.967295;45.2258;100.3000;80.7100
647;1091;0.4363;-0.1810;9.7909;0.3440;0.0388;0.6658;-0.5303;-0.6067;84.6881;23.6365;13.5727;-45.8243;298.4698;22.1816;1012.4059;79.4966;42.604256;-8.967136;47.9668;98.9000;80.6900
648;1191;0.2867;-0.3437;9.6050;-0.8596;0.4883;-0.3713;-0.9229;-1.1179;84.8140;23.6056;12.9263;-46.5838;297.2699;22.1817;1012.4404;79.2091;42.604267;-8.966969;50.8004;98.5000;80.0300
